Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"zizzi_cambridge italian khana serve karte hain .
",inform,food,italian
HUMAN,pata,ack,,
BOT,"Bilkul , zizzi_cambridge zizzi_cambridge_address par hai
",inform,phone,01223 365599
HUMAN,phone number,ack,,
BOT,"zizzi_cambridge ka phone number hai zizzi_cambridge_phone
",inform,phone,01223 365599
HUMAN,area,thankyou,,
BOT,"zizzi_cambridge italian khana serve karte hain .
",inform,food,italian
HUMAN,area,thankyou,,
BOT,"centre nagar me is zizzi_cambridge acha jagah tha
",inform,area,centre
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,expensive,inform,area,south
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,european,inform,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe badiya restaurant hai serving european food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,pata,ack,,
BOT,"Bilkul , michaelhouse_cafe michaelhouse_cafe_address par hai
",inform,phone,01223 309147
HUMAN,post code,affirm,,
BOT,"michaelhouse_cafe ka post code hai michaelhouse_cafe_post_code .
",inform,phone,01223 309147
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,north,inform,area,north
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,koi bhi,inform,food,dontcare
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city ek acha restaurant hai town ka north mein aur expensive price range mein
",inform,area,north
HUMAN,food ki type,request,slot,area
BOT,"saigon_city asian_oriental khana serve karte hain
",inform,food,asian oriental
HUMAN,<SILENCE>,silence,,
BOT,"saigon_city north part of town mein hai .
",inform,area,north
HUMAN,french,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_two_two ek achha restaurant hai nagar ke north bhaag mein jo french khana serve karta hai
",inform,area,north
HUMAN,phone number,ack,,
BOT,"restaurant_two_two ka phone number hai restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,mujhe ek restaurant dhoondhana hai,inform,pricerange,moderate
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,Ek cheap restaurant,inform,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,mujhe parvah nahi hain,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden ek achha restaurant hai nagar ke east bhaag mein jo chinese khana serve karta hai
",inform,area,east
HUMAN,nahin mein dekh raha hoon,hello,,
BOT,"yu_garden east part of town mein hai .
",inform,area,east
HUMAN,cheap serve karta hai,negate,,
BOT,"the_missing_sock ek achha restaurant hai nagar ke east bhaag mein jo international khana serve karta hai
",inform,area,east
HUMAN,Mein dhundh raha hu,hello,,
BOT,"kya main aapki aur kuch madad kar sakta hu ?
",reqmore,,
HUMAN,Main west part of town mein ek cheap restaurant dhund raha hoon .,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh ek achha restaurant hai nagar ke west bhaag mein jo vietnamese khana serve karta hai
",inform,area,west
HUMAN,cheap,inform,pricerange,cheap
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,kya mujhe address mil sakta hai,request,slot,addr
BOT,"Bilkul , thanh_binh thanh_binh_address par hai
",inform,phone,01223 362456
HUMAN,kya,request,slot,area
BOT,"thanh_binh ek acha restaurant hai town ka west mein aur cheap price range mein
",inform,area,west
HUMAN,post code kya hai,request,slot,postcode
BOT,"thanh_binh ka post code hai thanh_binh_post_code
",inform,phone,01223 362456
HUMAN,dubara address kya hai,request,slot,addr
BOT,"Bilkul , thanh_binh thanh_binh_address par hai
",inform,phone,01223 362456
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,koi bath nahi,inform,this,dontcare
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koi bhi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ek achha restaurant hai nagar ke west bhaag mein jo italian khana serve karta hai
",inform,area,west
HUMAN,kya mujhe please address aur phone number mil sakta hai,request,slot,addr
HUMAN,"Bilkul , la_margherita la_margherita_address par hai
",inform,name,la margherita
HUMAN,kyaa mujhe phone number mil sakta hai,request,slot,phone
BOT,"la_margherita ka phone number hai la_margherita_phone
",inform,phone,01223 315232
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,east part of town mein,confirm,area,east
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,welsh food,inform,food,welsh
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi welsh restaurant town ki east mein nahin hai
",canthelp,"area, food","east, welsh"
HUMAN,indian food,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal ek achha restaurant hai nagar ke east bhaag mein jo indian khana serve karta hai
",inform,area,east
HUMAN,address aur phone number kya hai,request,slot,addr
BOT,"rajmahal ka phone number hai rajmahal_phone
",inform,phone,01223 244955
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,north part of town mein moderately priced restaurant,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok ek acha restaurant hai town ka north mein aur moderate price range mein
",inform,area,north
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , golden_wok golden_wok_address par hai
",inform,addr,191 histon road chesterton
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,north part of town mein moderately priced restaurant,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"meghna ek acha restaurant hai town ka north mein aur moderate price range mein
",inform,area,north
HUMAN,aur kuchh,affirm,,
BOT,"aap restaurant dhund rahe hai na ?
",confirm-domain,,
HUMAN,aur kuchh,affirm,,
BOT,"meghna ek acha restaurant hai town ka north mein aur moderate price range mein
",inform,area,north
HUMAN,address aur phone number,request,slot,phone
HUMAN,"Bilkul , meghna meghna_address par hai
",request,slot,addr
HUMAN,phone number,ack,,
BOT,"meghna ka phone number hai meghna_phone
",inform,phone,01223 727410
HUMAN,alvida,ack,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,ek moderate price ka restaurant town ka north part mein,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"meghna ek acha restaurant hai town ka north mein aur moderate price range mein
",inform,area,north
HUMAN,kya mujhe address milega,request,slot,addr
HUMAN,"Bilkul , meghna meghna_address par hai
",request,slot,addr
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Mujhe korean food serve karne wala expensive restaurant chahiye,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul badiya restaurant hai serving korean food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,Uh creative khana,confirm,food,creative
HUMAN,<SILENCE>,silence,,
BOT,"sorry but yahan koi bhi creative restaurant is expensive range me nahin hai
",canthelp,"pricerange, food","expensive, creative"
HUMAN,italian,inform,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"caffe_uno badiya restaurant hai serving italian food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,muhjey address phone number aur area chahiye,request,slot,phone
BOT,"caffe_uno ka phone number hai caffe_uno_phone
",inform,phone,01223 448620
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,west of town moderately priced hai,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ek acha restaurant hai town ka west mein aur moderate price range mein
",inform,area,west
HUMAN,post code kya hai,request,slot,postcode
BOT,"prezzo ka post code hai prezzo_post_code
",inform,postcode,c.b 3
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , prezzo prezzo_address par hai
",inform,addr,21 - 24 northampton road
HUMAN,phone number,ack,,
BOT,"prezzo ka phone number hai prezzo_phone
",inform,phone,01799 521260
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,expensive turk turkish,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"meze_bar_restaurant badiya restaurant hai serving turkish food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , meze_bar_restaurant meze_bar_restaurant_address par hai
",offer,name,meze bar restaurant
HUMAN,thank you goodbye,bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,british food,inform,food,british
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,moderate,reqalts,,
BOT,"aapke mind me town ka kaun sa part hai ?
",request,slot,area
HUMAN,koi bhi,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"cotto ek achha restaurant hai nagar ke centre bhaag mein jo british khana serve karta hai
",inform,area,centre
HUMAN,pata,ack,,
BOT,"Bilkul , cotto cotto_address par hai
",inform,addr,183 east road city centre
HUMAN,post code,affirm,,
BOT,"cotto ka post code hai cotto_post_code
",inform,postcode,c.b 1
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,thai food,inform,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong thai khana serve karte hain .
",inform,food,thai
HUMAN,expensive price range,request,slot,pricerange
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong expensive range mein hai
",inform,pricerange,expensive
HUMAN,pata,ack,,
BOT,"Bilkul , sala_thong sala_thong_address par hai
",inform,addr,35 newnham road newnham
HUMAN,phone number,ack,,
BOT,"sala_thong ka phone number hai sala_thong_phone
",inform,phone,01223 323178
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,korean,inform,food,korean
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,korean,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul korean khana serve karte hain .
",inform,food,korean
HUMAN,phone number,ack,,
BOT,"little_seoul ka phone number hai little_seoul_phone
",inform,phone,01223 308681
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,yes uh mere area mein turkish food,inform,food,turkish
HUMAN,<SILENCE>,silence,,
BOT,"anatolia turkish khana serve karte hain .
",inform,food,turkish
HUMAN,address kya hai,request,slot,addr
BOT,"Bilkul , anatolia anatolia_address par hai
",inform,addr,36 saint andrews street
HUMAN,aur postal code,request,slot,postcode
BOT,"anatolia ka post code anatolia_post_code hai
",inform,phone,01223 362372
HUMAN,<SILENCE>,silence,,
BOT,"anatolia turkish khana serve karte hain .
",inform,food,turkish
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,khana,thankyou,,
BOT,"Aap kaunse type ka food lene chahege ?
",request,slot,food
HUMAN,Greek,inform,food,greek
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , town ki east mein koye Greek Restaurant nahi hai .
",canthelp,"area, food","east, greek"
HUMAN,french kaisa rahega,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant ek achha restaurant hai nagar ke east bhaag mein jo british khana serve karta hai
",inform,area,east
HUMAN,north me restaurant,confirm,area,north
BOT,"Kya aap cheap , moderate , ya expensive price range mein kuchh pasand karenge ?
",request,slot,pricerange
HUMAN,kuch bhi,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice ek achha restaurant hai nagar ke north bhaag mein jo indian khana serve karta hai
",inform,area,north
HUMAN,Greek,inform,food,greek
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , town ki north mein koye Greek Restaurant nahi hai .
",canthelp,"area, food","north, greek"
HUMAN,theek hai french chalega,inform,food,french
HUMAN,<SILENCE>,silence,,
BOT,"gourmet_burger_kitchen ek achha restaurant hai nagar ke centre bhaag mein jo north_american khana serve karta hai
",inform,area,centre
HUMAN,north part of town mein restaurant kaisa rahega jo french food sell karta ho,confirm,area,north
BOT,"restaurant_two_two ek achha restaurant hai nagar ke north bhaag mein jo french khana serve karta hai
",inform,area,north
HUMAN,phone number kya hain,request,slot,phone
BOT,"restaurant_two_two ka phone number hai restaurant_two_two_phone
",inform,phone,01223 351880
HUMAN,thank you,repeat,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,expensive restaurant dekh raha hoon aur jo unusual food serve karta ho,inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , expensive price range mein koi unusual restaurant nahi hain .
",canthelp,"pricerange, food","expensive, unusual"
HUMAN,european food kaisa rahega,confirm,food,european
HUMAN,<SILENCE>,silence,,
BOT,"michaelhouse_cafe badiya restaurant hai serving european food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,theek address kya hai,inform,pricerange,cheap
BOT,"Bilkul , michaelhouse_cafe michaelhouse_cafe_address par hai
",inform,phone,01223 309147
HUMAN,phone number,request,slot,phone
BOT,"michaelhouse_cafe ka phone number hai michaelhouse_cafe_phone
",inform,phone,01223 309147
HUMAN,aur woh area,inform,area,east
BOT,"michaelhouse_cafe badiya restaurant hai serving european food aur woh expensive price range me hai
",inform,pricerange,expensive
HUMAN,"Thank you , good bye .",bye,,
BOT,"Welcome , alvida
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system mein aapka swagat hai . Aap pa sakte hai restaurant by area , price range ya food type . Aap ko kaise help kar sakta hu main ?
",welcomemsg,,
HUMAN,Main polynesian food serve karnewala restaurant dhundh raha hoon .,hello,,
BOT,"Sorry , but aapki request se match karta koi bhi polynesian restaurant nahi hai
",canthelp,food,polynesian
