,0,1,2,3,4
8209,HUMAN,<SILENCE>,silence,,
8210,BOT,"What part of town do you have in mind ?
",request,slot,area
8211,HUMAN,cheap restaurant south part of town,inform,pricerange,cheap
8212,BOT,"What kind of food would you like ?
",request,slot,food
8213,HUMAN,any type,inform,food,dontcare
8214,HUMAN,<SILENCE>,silence,,
8215,BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
8216,HUMAN,phone number,ack,,
8217,BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
8218,HUMAN,type of food they served,request,slot,food
8219,BOT,"nandos is a great restaurant
",offer,name,nandos
8220,HUMAN,food type,repeat,,
8221,BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
8222,HUMAN,nandos restaurant type of food,inform,area,north
8223,BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
8224,HUMAN,what type of food is served,inform,name,venue
8225,BOT,"nandos serves portuguese food
",inform,food,portuguese
8226,HUMAN,thank you good bye,bye,,
8227,BOT," you are welcome
",bye,,
8228,HUMAN,<SILENCE>,silence,,
8229,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8230,HUMAN,i am looking for a cheap restaurant and it should be in the west part of town,inform,area,west
8231,BOT,"What kind of food would you like ?
",request,slot,food
8232,HUMAN,uh i dont care,inform,this,dontcare
8233,HUMAN,<SILENCE>,silence,,
8234,BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
8235,HUMAN,is there anything else,repeat,,
8236,BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
8237,HUMAN,could i have the phone number please,request,slot,addr
8238,BOT,"The phone number of la_margherita is la_margherita_phone
",inform,phone,01223 315232
8239,HUMAN,thank you good bye,bye,,
8240,BOT," you are welcome
",bye,,
8241,HUMAN,<SILENCE>,silence,,
8242,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8243,HUMAN,i would like to find a restaurant in the center and it should serve korean food,inform,area,centre
8244,BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
8245,HUMAN,yes that serves korean food,affirm,,
8246,BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
8247,HUMAN,i am looking for a restaurant in the center that serves korean food,inform,area,centre
8248,BOT,"I'm sorry but there is no restaurant serving cheap korean food
",canthelp,"food, pricerange","korean, cheap"
8249,HUMAN,i do not care about the price range im just looking for a restaurant in the center that serves korean food,inform,name,venue
8250,HUMAN,<SILENCE>,silence,,
8251,BOT,"little_seoul is a nice place in the centre of town serving tasty korean food
",inform,area,centre
8252,HUMAN,could i have the address,request,slot,addr
8253,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
8254,HUMAN,phone number,ack,,
8255,BOT,"The phone number of little_seoul is little_seoul_phone
",inform,phone,01223 308681
8256,HUMAN,could i have the address,request,slot,addr
8257,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
8258,HUMAN,and price range,inform,this,dontcare
8259,BOT,"little_seoul is in the expensive price range , and their post code is C.B 2 , 1 D.P
",inform,postcode,c.b 2
8260,HUMAN,could i have the address please,inform,area,south
8261,BOT,"Sure , little_seoul is on little_seoul_address
",inform,phone,01223 308681
8262,HUMAN,thank you good bye,bye,,
8263,BOT," you are welcome
",bye,,
8264,HUMAN,<SILENCE>,silence,,
8265,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8266,HUMAN,how about mediterranean food,confirm,food,mediterranean
8267,BOT,"I'm sorry but there is no restaurant serving russian food
",canthelp,food,russian
8268,HUMAN,how about mediterranean food,confirm,food,mediterranean
8269,BOT,"You are looking for a mediterranean restaurant right ?
",expl-conf,food,mediterranean
8270,HUMAN,yes,request,slot,addr
8271,BOT,"What part of town do you have in mind ?
",request,slot,area
8272,HUMAN,i do not care,ack,,
8273,HUMAN,<SILENCE>,silence,,
8274,BOT,"la_mimosa serves mediterranean food
",inform,food,mediterranean
8275,HUMAN,could i have the address please,inform,area,south
8276,BOT,"Sure , la_mimosa is on la_mimosa_address
",inform,addr,thompsons lane fen ditton
8277,HUMAN,thank you good bye,bye,,
8278,BOT," you are welcome
",bye,,
8279,HUMAN,<SILENCE>,silence,,
8280,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8281,HUMAN,iam looking for an expensive restaurant and it should be in the south part of town,inform,area,south
8282,BOT,"What kind of food would you like ?
",request,slot,food
8283,HUMAN,i do not care,ack,,
8284,HUMAN,<SILENCE>,silence,,
8285,BOT,"chiquito_restaurant_bar is a nice place in the south of town and the prices are expensive
",inform,area,south
8286,HUMAN,could i have the address please,inform,area,south
8287,BOT,"Sure , chiquito_restaurant_bar is on chiquito_restaurant_bar_address
",inform,phone,01223 400170
8288,HUMAN,could i have the phone number please,request,slot,addr
8289,BOT,"The phone number of chiquito_restaurant_bar is chiquito_restaurant_bar_phone
",inform,phone,01223 400170
8290,HUMAN,thank you good bye,bye,,
8291,BOT," you are welcome
",bye,,
8292,HUMAN,<SILENCE>,silence,,
8293,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8294,HUMAN,im looking for a restaurant that serves bistro food,inform,food,bistro
8295,BOT,"You are looking for a bistro restaurant right ?
",expl-conf,food,bistro
8296,HUMAN,yeah,ack,,
8297,BOT,"I'm sorry but there is no restaurant serving bistro food
",canthelp,food,bistro
8298,HUMAN,turkish food,inform,food,turkish
8299,BOT,"Sorry would you like bistro or turkish food ?
",select,food,turkish
8300,HUMAN,turkish food,inform,food,turkish
8301,BOT,"What part of town do you have in mind ?
",request,slot,area
8302,HUMAN,any area,inform,area,dontcare
8303,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
8304,HUMAN,im looking for a restaurant in any area that serves bistro food,inform,area,dontcare
8305,BOT,"Let me confirm , You are looking for a restaurant and you dont care about the price range right ?
",expl-conf,pricerange,dontcare
8306,HUMAN,how about uh,repeat,,
8307,HUMAN,<SILENCE>,silence,,
8308,BOT,"efes_restaurant serves turkish food
",inform,food,turkish
8309,HUMAN,turkish type of food,inform,food,turkish
8310,BOT,"Let me confirm , You are looking for a restaurant and you dont care about the price range right ?
",expl-conf,pricerange,dontcare
8311,HUMAN,thank you good bye,bye,,
8312,BOT," you are welcome
",bye,,
8313,HUMAN,<SILENCE>,silence,,
8314,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8315,HUMAN,uh id like steakhouse food,inform,food,steakhouse
8316,BOT,"What part of town do you have in mind ?
",request,slot,area
8317,HUMAN,any area,inform,area,dontcare
8318,BOT,"What kind of food would you like ?
",request,slot,food
8319,HUMAN,steakhouse,inform,food,steakhouse
8320,BOT,"I'm sorry but there is no restaurant serving steakhouse food
",canthelp,food,steakhouse
8321,HUMAN,uh how about turkish type of food,inform,food,turkish
8322,BOT,"You are looking for a steakhouse restaurant right ?
",expl-conf,food,steakhouse
8323,HUMAN,turkish,inform,food,turkish
8324,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
8325,HUMAN,uh medium,hello,,
8326,HUMAN,<SILENCE>,silence,,
8327,BOT,"efes_restaurant serves turkish food
",inform,food,turkish
8328,HUMAN,uh address,ack,,
8329,BOT,"efes_restaurant is a great restaurant
",offer,name,efes restaurant
8330,HUMAN,the address please,inform,area,east
8331,BOT,"Sure , efes_restaurant is on efes_restaurant_address
",offer,name,efes restaurant
8332,HUMAN,thank you good bye,bye,,
8333,BOT," you are welcome
",bye,,
8334,HUMAN,<SILENCE>,silence,,
8335,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8336,HUMAN,<SILENCE>,silence,,
8337,BOT,"I'm sorry but there is no restaurant serving unusual food
",canthelp,food,unusual
8338,HUMAN,european food,inform,food,european
8339,HUMAN,<SILENCE>,silence,,
8340,BOT,"galleria serves european food
",inform,food,european
8341,HUMAN,address,ack,,
8342,BOT,"Sure , galleria is on galleria_address
",inform,addr,33 bridge street
8343,HUMAN,area,thankyou,,
8344,BOT,"cambridge_lodge_restaurant serves european food
",inform,food,european
8345,HUMAN,phone number,ack,,
8346,BOT,"cambridge_lodge_restaurant is a great restaurant
",offer,name,cambridge lodge restaurant
8347,HUMAN,phone number,ack,,
8348,BOT,"The phone number of cambridge_lodge_restaurant is cambridge_lodge_restaurant_phone
",inform,phone,01223 355166
8349,HUMAN,<SILENCE>,silence,,
8350,BOT,"michaelhouse_cafe serves european food
",inform,food,european
8351,HUMAN,<SILENCE>,silence,,
8352,BOT,"eraina serves european food
",inform,food,european
8353,HUMAN,area,thankyou,,
8354,BOT,"eraina is a great restaurant
",offer,name,eraina
8355,HUMAN,thank you good bye,bye,,
8356,BOT," you are welcome
",bye,,
8357,HUMAN,<SILENCE>,silence,,
8358,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8359,HUMAN,north,inform,area,north
8360,BOT,"What kind of food would you like ?
",request,slot,food
8361,HUMAN,um italian,inform,food,italian
8362,BOT,"I'm sorry but there is no restaurant serving greek food
",canthelp,food,greek
8363,HUMAN,italian type of food,inform,food,indian
8364,BOT,"Did you say you are looking for a restaurant in the north of town ?
",expl-conf,area,north
8365,HUMAN,yes,request,slot,addr
8366,BOT,"I'm sorry but there is no restaurant serving greek food
",canthelp,food,greek
8367,HUMAN,thank you good bye,bye,,
8368,BOT," you are welcome
",bye,,
8369,HUMAN,<SILENCE>,silence,,
8370,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8371,HUMAN,im looking a restaurant in the east part of town,inform,area,east
8372,BOT,"What kind of food would you like ?
",request,slot,food
8373,HUMAN,food,thankyou,,
8374,BOT,"I'm sorry but there is no restaurant serving belgian food
",canthelp,food,belgian
8375,HUMAN,indian,inform,food,indian
8376,BOT,"Did you say you are looking for a restaurant in the east of town ?
",expl-conf,area,east
8377,HUMAN,yes,request,slot,addr
8378,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
8379,HUMAN,any,inform,food,dontcare
8380,BOT,"Let me confirm , You are looking for a restaurant and you dont care about the price range right ?
",expl-conf,pricerange,dontcare
8381,HUMAN,no,affirm,,
8382,HUMAN,<SILENCE>,silence,,
8383,BOT,"pipasha_restaurant is a nice place in the east of town serving tasty indian food
",inform,area,east
8384,HUMAN,address,ack,,
8385,BOT,"pipasha_restaurant is a great restaurant
",offer,name,pipasha restaurant
8386,HUMAN,address,ack,,
8387,BOT,"Sure , pipasha_restaurant is on pipasha_restaurant_address
",inform,phone,01223 577786
8388,HUMAN,phone number,ack,,
8389,BOT,"The phone number of pipasha_restaurant is pipasha_restaurant_phone
",inform,phone,01223 577786
8390,HUMAN,thank you good bye,bye,,
8391,BOT," you are welcome
",bye,,
8392,HUMAN,<SILENCE>,silence,,
8393,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8394,HUMAN,moderate,reqalts,,
8395,HUMAN,<SILENCE>,silence,,
8396,BOT,"rajmahal is in the moderate price range
",inform,pricerange,moderate
8397,HUMAN,north,inform,area,north
8398,BOT,"Sorry would you like something in the north or in the centre
",select,area,centre
8399,HUMAN,north,inform,area,north
8400,HUMAN,<SILENCE>,silence,,
8401,BOT,"golden_wok is a nice place in the north of town and the prices are moderate
",inform,area,north
8402,HUMAN,anything else,affirm,,
8403,BOT,"meghna is a nice place in the north of town and the prices are moderate
",inform,area,north
8404,HUMAN,phone number,ack,,
8405,BOT,"The phone number of meghna is meghna_phone
",inform,phone,01223 727410
8406,HUMAN,post code,affirm,,
8407,BOT,"The post code of meghna is meghna_post_code
",inform,phone,01223 727410
8408,HUMAN,thank you good bye,bye,,
8409,BOT," you are welcome
",bye,,
8410,HUMAN,<SILENCE>,silence,,
8411,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8412,HUMAN,moderate,reqalts,,
8413,BOT,"I'm sorry but there is no restaurant serving greek food
",canthelp,food,greek
8414,HUMAN,moderately,inform,this,dontcare
8415,HUMAN,<SILENCE>,silence,,
8416,BOT,"the_oak_bistro is in the moderate price range
",inform,pricerange,moderate
8417,HUMAN,gastropub,inform,food,gastropub
8418,HUMAN,<SILENCE>,silence,,
8419,BOT,"the_oak_bistro is a great restaurant
",offer,name,the oak bistro
8420,HUMAN,gastropub,inform,food,gastropub
8421,BOT,"the cow pizza kitchen and bar serves gastropub food in the moderate price range
",inform,pricerange,moderate
8422,HUMAN,phone number,ack,,
8423,BOT,"the cow pizza kitchen and bar is a great restaurant
",offer,name,the cow pizza kitchen and bar
8424,HUMAN,phone number,ack,,
8425,BOT,"The phone number of the cow pizza kitchen and bar is the_cow_pizza_kitchen_and_bar_phone
",inform,phone,01223 308871
8426,HUMAN,post code,affirm,,
8427,BOT,"The post code of the cow pizza kitchen and bar is the_cow_pizza_kitchen_and_bar_post_code
",inform,phone,01223 308871
8428,HUMAN,thank you good bye,bye,,
8429,BOT," you are welcome
",bye,,
8430,HUMAN,<SILENCE>,silence,,
8431,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
8432,HUMAN,cheap,inform,pricerange,cheap
8433,BOT,"What part of town do you have in mind ?
",request,slot,area
8434,HUMAN,any,inform,food,dontcare
8435,BOT,"What kind of food would you like ?
",request,slot,food
8436,HUMAN,spanish,inform,food,spanish
8437,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
