,0,1,2,3,4
5616,HUMAN,thank you good bye,bye,,
5617,BOT," you are welcome
",bye,,
5618,HUMAN,<SILENCE>,silence,,
5619,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5620,HUMAN,romanian food,inform,food,romanian
5621,BOT,"I'm sorry but there is no restaurant serving romanian food
",canthelp,food,romanian
5622,HUMAN,vietnamese food,inform,food,vietnamese
5623,BOT,"You are looking for a romanian restaurant right ?
",expl-conf,food,romanian
5624,HUMAN,no,affirm,,
5625,BOT,"I'm sorry but there is no restaurant serving romanian food
",canthelp,food,romanian
5626,HUMAN,vietnamese,inform,food,vietnamese
5627,BOT,"Could you please repeat that ?
",repeat,,
5628,HUMAN,vietnamese,inform,food,vietnamese
5629,BOT,"I'm sorry but there is no restaurant serving romanian food
",canthelp,food,romanian
5630,HUMAN,vietnamese,inform,food,vietnamese
5631,BOT,"Could you please repeat that ?
",repeat,,
5632,HUMAN,vietnamese,inform,food,vietnamese
5633,HUMAN,<SILENCE>,silence,,
5634,BOT,"thanh_binh serves vietnamese food
",inform,food,vietnamese
5635,HUMAN,vietnamese,inform,food,vietnamese
5636,BOT,"I am sorry but there is no other vietnamese restaurant that matches your request
",canthelp.exception,name,thanh binh
5637,HUMAN,address,ack,,
5638,BOT,"Can I help you with anything else ?
",reqmore,,
5639,HUMAN,thank you good bye,bye,,
5640,BOT," you are welcome
",bye,,
5641,HUMAN,<SILENCE>,silence,,
5642,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5643,HUMAN,cheap cheap restaurant,inform,pricerange,cheap
5644,BOT,"There are restaurants in the cheap price range . What type of food do you want ?
",impl-conf,pricerange,cheap
5645,HUMAN,<SILENCE>,silence,,
5646,BOT,"What kind of food would you like ?
",request,slot,food
5647,HUMAN,dont care,inform,this,dontcare
5648,BOT,"There are restaurants serving any kind of food in the cheap price range . What area would you like ?
",impl-conf,pricerange,cheap
5649,HUMAN,<SILENCE>,silence,,
5650,BOT,"What part of town do you have in mind ?
",request,slot,area
5651,HUMAN,west,inform,area,west
5652,HUMAN,<SILENCE>,silence,,
5653,BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
5654,HUMAN,phone number,ack,,
5655,BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
5656,HUMAN,<SILENCE>,silence,,
5657,BOT,"Sorry but there is no other restaurant in the cheap price range and the west of town
",canthelp.exception,name,thanh binh
5658,HUMAN,what is their phone number,request,slot,phone
5659,BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
5660,HUMAN,phone number,ack,,
5661,BOT,"thanh_binh is a great restaurant
",offer,name,thanh binh
5662,HUMAN,what is their phone number,request,slot,phone
5663,BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
5664,HUMAN,<SILENCE>,silence,,
5665,BOT,"Can I help you with anything else ?
",reqmore,,
5666,HUMAN,good bye,ack,,
5667,BOT,"thanh_binh is a great restaurant
",offer,name,thanh binh
5668,HUMAN,thank you good bye,bye,,
5669,BOT," you are welcome
",bye,,
5670,HUMAN,<SILENCE>,silence,,
5671,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5672,HUMAN,cheap restaurant,inform,pricerange,cheap
5673,BOT,"What kind of food would you like ?
",request,slot,food
5674,HUMAN,doesnt matter,inform,this,dontcare
5675,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
5676,HUMAN,<SILENCE>,silence,,
5677,BOT,"What part of town do you have in mind ?
",request,slot,area
5678,HUMAN,south,inform,area,south
5679,BOT,"Did you say you are looking for a restaurant in the south of town ?
",expl-conf,area,south
5680,HUMAN,correct,reqalts,,
5681,BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
5682,HUMAN,<SILENCE>,silence,,
5683,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
5684,HUMAN,cheap,inform,pricerange,cheap
5685,BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
5686,HUMAN,correct,reqalts,,
5687,HUMAN,<SILENCE>,silence,,
5688,BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
5689,HUMAN,address,ack,,
5690,BOT,"Sure , the_lucky_star is on the_lucky_star_address
",inform,phone,01223 244277
5691,HUMAN,phone number,ack,,
5692,BOT,"The phone number of the_lucky_star is the_lucky_star_phone
",inform,phone,01223 244277
5693,HUMAN,post code,affirm,,
5694,BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
5695,HUMAN,post code,affirm,,
5696,BOT,"Sorry but there is no other restaurant in the cheap price range and the south of town
",canthelp.exception,name,the lucky star
5697,HUMAN,thank you good bye,bye,,
5698,BOT," you are welcome
",bye,,
5699,HUMAN,<SILENCE>,silence,,
5700,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5701,HUMAN,a restaurant,inform,this,dontcare
5702,BOT,"What kind of food would you like ?
",request,slot,food
5703,HUMAN,spanish food,inform,food,spanish
5704,BOT,"I'm sorry but there is no restaurant serving canapes food
",canthelp,food,canapes
5705,HUMAN,spanish food,inform,food,spanish
5706,BOT,"Could you please repeat that ?
",repeat,,
5707,HUMAN,spanish food,inform,food,spanish
5708,BOT,"I'm sorry but there is no restaurant serving canapes food
",canthelp,food,canapes
5709,HUMAN,restaurant serving spanish food,inform,food,spanish
5710,BOT,"Could you please repeat that ?
",repeat,,
5711,HUMAN,spanish food,inform,food,spanish
5712,BOT,"I'm sorry but there is no restaurant serving canapes food
",canthelp,food,canapes
5713,HUMAN,thank you good bye,bye,,
5714,BOT," you are welcome
",bye,,
5715,HUMAN,<SILENCE>,silence,,
5716,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5717,HUMAN,japanese food,inform,food,japanese
5718,BOT,"What kind of food would you like ?
",request,slot,food
5719,HUMAN,japanese,inform,food,japanese
5720,BOT,"You are looking for a japanese restaurant right ?
",expl-conf,food,japanese
5721,HUMAN,yes,request,slot,addr
5722,HUMAN,<SILENCE>,silence,,
5723,BOT,"wagamama serves japanese food
",inform,food,japanese
5724,HUMAN,east part of town,inform,area,east
5725,BOT,"I am sorry but there is no other japanese restaurant that matches your request
",canthelp.exception,name,wagamama
5726,HUMAN,address,ack,,
5727,BOT,"Can I help you with anything else ?
",reqmore,,
5728,HUMAN,indian food,inform,food,indian
5729,BOT,"There are restaurants serving indian food . What area do you want ?
",impl-conf,food,indian
5730,HUMAN,<SILENCE>,silence,,
5731,BOT,"What part of town do you have in mind ?
",request,slot,area
5732,HUMAN,east,affirm,,
5733,HUMAN,<SILENCE>,silence,,
5734,BOT,"sitar_tandoori is a nice place in the east of town serving tasty indian food
",inform,area,east
5735,HUMAN,<SILENCE>,silence,,
5736,BOT,"rajmahal is a nice place in the east of town serving tasty indian food
",inform,area,east
5737,HUMAN,after,hello,,
5738,BOT,"Can I help you with anything else ?
",reqmore,,
5739,HUMAN,address,ack,,
5740,BOT,"pipasha_restaurant is a nice place in the east of town serving tasty indian food
",inform,area,east
5741,HUMAN,address,ack,,
5742,BOT,"Can I help you with anything else ?
",reqmore,,
5743,HUMAN,what is their address,request,slot,addr
5744,BOT,"Sure , pipasha_restaurant is on pipasha_restaurant_address
",inform,phone,01223 577786
5745,HUMAN,what is their phone number,request,slot,phone
5746,BOT,"The phone number of pipasha_restaurant is pipasha_restaurant_phone
",inform,phone,01223 577786
5747,HUMAN,thank you good bye,bye,,
5748,BOT," you are welcome
",bye,,
5749,HUMAN,<SILENCE>,silence,,
5750,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5751,HUMAN,moderate,reqalts,,
5752,BOT,"What kind of food would you like ?
",request,slot,food
5753,HUMAN,dont care,inform,this,dontcare
5754,BOT,"There are restaurants if you don't care about the food . What area do you want ?
",impl-conf,food,dontcare
5755,HUMAN,north,inform,area,north
5756,BOT,"There are restaurants in the north of town serving any kind of food . What price range would you like ?
",impl-conf,area,north
5757,HUMAN,moderate,reqalts,,
5758,HUMAN,<SILENCE>,silence,,
5759,BOT,"meghna is a nice place in the north of town and the prices are moderate
",inform,area,north
5760,HUMAN,what is their address,request,slot,addr
5761,HUMAN,"Sure , meghna is on meghna_address
",request,slot,addr
5762,HUMAN,what is their phone number,request,slot,phone
5763,BOT,"The phone number of meghna is meghna_phone
",inform,phone,01223 727410
5764,HUMAN,thank you good bye,bye,,
5765,BOT," you are welcome
",bye,,
5766,HUMAN,<SILENCE>,silence,,
5767,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5768,HUMAN,expensive restaurant east part of town,inform,area,east
5769,BOT,"There are restaurants in the expensive price range and the east of town . What type of food would you like ?
",impl-conf,area,east
5770,HUMAN,any any type,hello,,
5771,BOT,"Did you say you are looking for a restaurant in the east of town ?
",expl-conf,area,east
5772,HUMAN,yes,request,slot,addr
5773,HUMAN,<SILENCE>,silence,,
5774,BOT,"royal_standard is a nice place in the east of town and the prices are expensive
",inform,area,east
5775,HUMAN,anything else,affirm,,
5776,BOT,"sitar_tandoori is a nice place in the east of town and the prices are expensive
",inform,area,east
5777,HUMAN,phone number,ack,,
5778,BOT,"sitar_tandoori is a great restaurant
",offer,name,sitar tandoori
5779,HUMAN,the phone number,request,slot,phone
5780,BOT,"The phone number of sitar_tandoori is sitar_tandoori_phone
",inform,phone,01223 249955
5781,HUMAN,post code,affirm,,
5782,BOT,"The post code of sitar_tandoori is sitar_tandoori_post_code
",inform,phone,01223 249955
5783,HUMAN,good bye,ack,,
5784,BOT," you are welcome
",bye,,
5785,HUMAN,<SILENCE>,silence,,
5786,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5787,HUMAN,an expensive restaurant in the south part of town,inform,area,south
5788,BOT,"There are restaurants in the expensive price range and the south of town . What type of food would you like ?
",impl-conf,area,south
5789,HUMAN,any type,inform,food,dontcare
5790,BOT,"the good luck chinese food takeaway is a nice place in the south of town and the prices are expensive
",inform,area,south
5791,HUMAN,address,ack,,
5792,BOT,"Sure , the good luck chinese food takeaway is on the_good_luck_chinese_food_takeaway_address
",inform,phone,01223 244149
5793,HUMAN,goodbye,ack,,
5794,BOT," you are welcome
",bye,,
5795,HUMAN,<SILENCE>,silence,,
5796,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5797,HUMAN,moderate,reqalts,,
5798,BOT,"There are restaurants in the moderate price range . What type of food do you want ?
",impl-conf,pricerange,moderate
5799,HUMAN,portugese,inform,food,portuguese
5800,BOT,"I'm sorry but there is no restaurant serving moderate portuguese food
",canthelp,"pricerange, food","moderate, portuguese"
5801,HUMAN,how about any price range,request,slot,pricerange
5802,BOT,"Could you please repeat that ?
",repeat,,
5803,HUMAN,any price range,inform,area,dontcare
5804,BOT,"There are restaurants serving portuguese food . What price range do you want ?
",impl-conf,food,portuguese
5805,HUMAN,any price rage,inform,area,dontcare
5806,BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
5807,HUMAN,anything,inform,this,dontcare
5808,BOT,"You are looking for a portuguese restaurant right ?
",expl-conf,food,portuguese
5809,HUMAN,yes,request,slot,addr
5810,BOT,"There are restaurants serving portuguese in any price range . What area would you like ?
",impl-conf,pricerange,dontcare
5811,HUMAN,any area,inform,area,dontcare
5812,HUMAN,<SILENCE>,silence,,
5813,BOT,"nandos_city_centre serves portuguese food
",inform,food,portuguese
5814,HUMAN,phone number and address,reqalts,,
5815,BOT,"The phone number of nandos_city_centre is nandos_city_centre_phone
",inform,phone,01223 327908
5816,HUMAN,good bye,ack,,
5817,BOT," you are welcome
",bye,,
5818,HUMAN,<SILENCE>,silence,,
5819,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
5820,HUMAN,something in the north part of town serving chinese food,inform,area,north
5821,BOT,"There are restaurants serving chinese in the north of town . What price range would you like ?
",impl-conf,area,north
5822,HUMAN,any price range,inform,area,dontcare
5823,HUMAN,<SILENCE>,silence,,
5824,BOT,"hakka is a nice place in the north of town serving tasty chinese food
",inform,area,north
5825,HUMAN,phone number,ack,,
5826,BOT,"hakka is a great restaurant
",offer,name,hakka
5827,HUMAN,is there anything else,repeat,,
5828,BOT,"the_hotpot is a nice place in the north of town serving tasty chinese food
",inform,area,north
5829,HUMAN,phone number,ack,,
5830,BOT,"the_hotpot is a great restaurant
",offer,name,the hotpot
5831,HUMAN,phone number,ack,,
5832,BOT,"The phone number of the_hotpot is the_hotpot_phone
",inform,phone,01223 366552
5833,HUMAN,good bye,ack,,
5834,BOT," you are welcome
",bye,,
5835,HUMAN,<SILENCE>,silence,,
5836,BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
