Speaker,Utterance,Intent,Slot_Names,Slot_Values
HUMAN,phone number en kita solla mudiyuma ?,request,slot,addr
BOT,"prezzo oda phone number prezzo_phone
",inform,phone,01799 521260
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,hi oru thevai,thankyou,,
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,east,affirm,,
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,kavalai illa,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"sitar_tandoori east of town la expensive price range la irukkura nalla restaurant
",inform,area,east
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,hello darling na north area la oru restaurant pathundriken,inform,area,north
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,adhellam prachanaillai dear,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,african food please,inform,food,african
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. north la entha african restaurant um illai 
",canthelp,"area, food","north, african"
HUMAN,indian,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"meghna north of town la irukkura indian food serve panra nalla restaurant
",inform,area,north
HUMAN,venue oda address enna,inform,name,venue
HUMAN,"Sure. meghna meghna_address la irukku.
",request,slot,addr
HUMAN,and phone number ennathu ?,request,slot,area
BOT,"meghna north of town la irukkura indian food serve panra nalla restaurant
",inform,area,north
HUMAN,excellent aprom venue oda price range enna,inform,name,venue
BOT,"meghna moderate price range la irukku
",inform,pricerange,moderate
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,ennaku town udiya west la restaurant venum,confirm,area,west
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,kavalai illa,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,creative food,inform,food,creative
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. west la entha creative restaurant um illai 
",canthelp,"area, food","west, creative"
HUMAN,thai eppadi,confirm,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong west of town la irukkura thai food serve panra nalla restaurant
",inform,area,west
HUMAN,address enna,request,slot,addr
BOT,"Sure. sala_thong sala_thong_address la irukku.
",inform,addr,35 newnham road newnham
HUMAN,phone number,ack,,
BOT,"sala_thong oda phone number sala_thong_phone
",inform,phone,01223 323178
HUMAN,and vela range,inform,this,dontcare
BOT,"sala_thong expensive price range la irukku
",inform,pricerange,expensive
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,hi na west area la baskaye saapadu kedaikara oru restaurant thedindriken,inform,area,west
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,part of town la ulla west,inform,area,west
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,anything,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"travellers_rest west of town la expensive price range la irukkura nalla restaurant
",inform,area,west
HUMAN,adhu baskaye sapadu serve pannuma,inform,food,halal
BOT,"travellers_rest west part of town la irukku
",inform,area,west
HUMAN,adhu baskey food serve pannuma,hello,,
BOT,"Sorry. west la entha basque restaurant um illai 
",canthelp,"area, food","west, basque"
HUMAN,indian epdi,inform,food,indian
HUMAN,<SILENCE>,silence,,
BOT,"cocum west of town la irukkura indian food serve panra nalla restaurant
",inform,area,west
HUMAN,address and phone number en kita solla mudiyuma ?,request,slot,phone
BOT,"cocum oda phone number cocum_phone
",inform,phone,01223 366668
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enakku moderately priced food serve pannera restaurant venum.,inform,pricerange,moderate
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,any,inform,food,dontcare
BOT,"Ungaluku restaurant thaane venum ?
",confirm-domain,,
HUMAN,valadhu,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum south of town la moderate price range la irukkura nalla restaurant
",inform,area,south
HUMAN,enakku european serve pandra restaurantah kidaikuma ?,inform,food,european
HUMAN,<SILENCE>,silence,,
BOT,"galleria centre of town la irukkura european food serve panra nalla restaurant
",inform,area,centre
HUMAN,Enuku address matrum postcode kitaikkuma,request,slot,addr
BOT,"galleria galleria_address la irukku
",inform,addr,33 bridge street
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enaku indha south la indha expensive la irukura restaurant ah pudikum,inform,area,south
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"peking_restaurant south of town la irukkura chinese food serve panra nalla restaurant
",inform,area,south
HUMAN,Tayavu ceytu enuku phone number matrum address kitaikkuma,request,slot,phone
BOT,"peking_restaurant oda phone number peking_restaurant_phone
",inform,phone,01223 354755
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south part of town la cheap restaurant venum,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star south of town la cheap price range la irukkura nalla restaurant
",inform,area,south
HUMAN,sapadu type um phone number um kidaikuma,inform,food,dontcare
BOT,"the_lucky_star oda phone number the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,enna type of food is it,request,slot,area
BOT,"the_lucky_star serves chinese food
",inform,food,chinese
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,west part of town il danish serve pannum restaurant virumbugiren.,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. west la entha danish restaurant um illai 
",canthelp,"area, food","west, danish"
HUMAN,enakku thai serve pandra restaurantah kidaikuma ?,inform,food,thai
HUMAN,<SILENCE>,silence,,
BOT,"sala_thong west of town la irukkura thai food serve panra nalla restaurant
",inform,area,west
HUMAN,Tayavu ceytu enuku address phone number  matrum price range kitaikkuma,request,slot,phone
BOT,"sala_thong oda phone number sala_thong_phone
",inform,phone,01223 323178
HUMAN,enna price range please,inform,area,west
BOT,"sala_thong expensive price range la irukku
",inform,pricerange,expensive
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,south part of town il japanese serve pannum restaurant ondru vendum.,confirm,area,south
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,Ennaku kavalai illai,inform,this,dontcare
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,japanese,inform,food,japanese
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. south la entha japanese restaurant um illai 
",canthelp,"area, food","south, japanese"
HUMAN,Portugese la enna ?,inform,area,west
BOT,"nandos south of town la irukkura portuguese food serve panra nalla restaurant
",inform,area,south
HUMAN,Tayavu ceytu enuku phone number matrum address kitaikkuma,request,slot,phone
BOT,"nandos oda phone number nandos_phone
",inform,phone,01223 327908
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,enakku moderately priced food serve pannera restaurant venum.,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,polynesian,inform,food,polynesian
HUMAN,<SILENCE>,silence,,
BOT,"Sorry. moderate price range la entha restaurant um illai
",canthelp,"pricerange, food","moderate, polynesian"
HUMAN,asian_oriental sapadu serve panra restaurant kidaikuma,inform,this,dontcare
BOT,"yippee_noodle_bar asian_oriental food serve panra pramadhamana restaurant. Adhu moderate price range la irukku.
",inform,pricerange,moderate
HUMAN,Tayavu ceytu enuku address matrum phone number kitaikkuma,request,slot,phone
BOT,"yippee_noodle_bar oda phone number yippee_noodle_bar_phone
",inform,phone,01223 518111
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,yanaku moderately prices restaurant venum,inform,area,west
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,any kind,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton south of town la moderate price range la irukkura nalla restaurant
",inform,area,south
HUMAN,idhu north part of town la irukanum,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok north of town la moderate price range la irukkura nalla restaurant
",inform,area,north
HUMAN,vera ethavthu ?,affirm,,
BOT,"Ungaluku restaurant thaane venum ?
",confirm-domain,,
HUMAN,amam,request,slot,addr
BOT,"restaurant_alimentum south of town la moderate price range la irukkura nalla restaurant
",inform,area,south
HUMAN,idhu north part of town la irukanum,inform,area,north
BOT,"the_nirala north of town la moderate price range la irukkura nalla restaurant
",inform,area,north
HUMAN,phone number ena,request,slot,phone
BOT,"the_nirala oda phone number the_nirala_phone
",inform,phone,01223 360966
HUMAN,seri nandri good bye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north,inform,area,north
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,moderate,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"golden_wok north of town la moderate price range la irukkura nalla restaurant
",inform,area,north
HUMAN,address,ack,,
BOT,"Sure. golden_wok golden_wok_address la irukku.
",inform,addr,191 histon road chesterton
HUMAN,phone number,ack,,
BOT,"golden_wok oda phone number golden_wok_phone
",inform,phone,01223 350688
HUMAN,post code,affirm,,
BOT,"golden_wok north of town la moderate price range la irukkura nalla restaurant
",inform,area,north
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,moderately priced,inform,pricerange,moderate
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,kavalai illai,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"sesame_restaurant_and_bar serves chinese food .
",inform,food,chinese
HUMAN,west part of town,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house west of town la irukkura british food serve panra nalla restaurant
",inform,area,west
HUMAN,address,ack,,
BOT,"Sure. saint_johns_chop_house saint_johns_chop_house_address la irukku.
",inform,phone,01223 353110
HUMAN,type of food,request,slot,area
BOT,"saint_johns_chop_house serves british food
",inform,food,british
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cuban kedaikara oru restaurant kandupudi,inform,food,italian
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"royal_spice north of town la cheap price range la irukkura nalla restaurant
",inform,area,north
HUMAN,asian_oriental food,inform,food,asian oriental
BOT,"Sorry. north la cheap price range la entha asian_oriental restaurant um illai.
",canthelp,"area, pricerange, food","north, cheap, asian oriental"
HUMAN,price oru visayamey ila,inform,this,dontcare
BOT,"Ungaluku restaurant thaane venum ?
",confirm-domain,,
HUMAN,aama,ack,,
BOT,"Sorry. north la cheap price range la entha asian_oriental restaurant um illai.
",canthelp,"area, pricerange, food","north, cheap, asian oriental"
HUMAN,cuban food epdi,request,slot,postcode
BOT,"Sorry. north la cheap price range la entha cuban restaurant um illai.
",canthelp,"area, pricerange, food","north, cheap, cuban"
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"cheap illa moderate illa expensive price range la venuma ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,north,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"nandos_city_centre oda price range cheap
",inform,pricerange,cheap
HUMAN,vere edhaachu iruka,repeat,,
BOT,"da_vinci_pizzeria oda price range cheap
",inform,pricerange,cheap
HUMAN,address,ack,,
BOT,"Sure. da_vinci_pizzeria da_vinci_pizzeria_address la irukku.
",inform,phone,01223 351707
HUMAN,phone number,ack,,
BOT,"da_vinci_pizzeria oda phone number da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,apram pakalam,ack,,
BOT,"da_vinci_pizzeria oda price range cheap
",inform,pricerange,cheap
HUMAN,"Thank you , good bye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
HUMAN,cheap restaurant,inform,pricerange,cheap
BOT,"Entha vithamana food venum ?
",request,slot,food
HUMAN,kavalai illa,inform,this,dontcare
BOT,"Entha area mind la vechirukenga ?
",request,slot,area
HUMAN,south,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star chinese food serve panra pramadhamana restaurant. Adhu cheap price range la irukku.
",inform,pricerange,cheap
HUMAN,address,ack,,
BOT,"Sure. the_lucky_star the_lucky_star_address la irukku.
",inform,phone,01223 244277
HUMAN,<SILENCE>,silence,,
BOT,"the_lucky_star oda price range cheap
",inform,pricerange,cheap
HUMAN,phone number,ack,,
BOT,"the_lucky_star oda phone number the_lucky_star_phone
",inform,phone,01223 244277
HUMAN,"Thank you , goodbye.",bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ungalai varaverkiradhu. Neengal thevayana ask ai price range , area , food type basis la thedalanam. Ungaluku enna uthavi vendum ?
",welcomemsg,,
