Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,italian,inform,food,italian
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,thai,repeat,,
HUMAN,<SILENCE>,silence,,
BOT,"frankie_and_bennys ekta nice restaurant town er south ey jeta expensive price range ey pore
",inform,area,south
HUMAN,address,ack,,
BOT,"Sure , frankie_and_bennys er address holo frankie_and_bennys_address
",inform,phone,01223 412430
HUMAN,phone number,ack,,
BOT,"frankie_and_bennys er phone number holo frankie_and_bennys_phone
",inform,phone,01223 412430
HUMAN,thank you,repeat,,
BOT,"frankie_and_bennys ekta nice restaurant town er south ey jeta expensive price range ey pore
",inform,area,south
HUMAN,thank you good b,negate,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Moderately priced town er west ey,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ekta nice restaurant town er west ey jeta moderate price range ey pore
",inform,area,west
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , prezzo er address holo prezzo_address
",inform,addr,21 - 24 northampton road
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er east part e,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ekta nice restaurant town er east ey jeta cheap price range ey pore
",inform,area,east
HUMAN,address,ack,,
BOT,"Sure , the_missing_sock er address holo the_missing_sock_address
",inform,phone,01223 812660
HUMAN,phone number,ack,,
BOT,"the_missing_sock er phone number holo the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,post code,affirm,,
BOT,"the_missing_sock er post code holo the_missing_sock_post_code
",inform,phone,01223 812660
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,north,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria ekta nice restaurant town er north ey jeta cheap price range ey pore
",inform,area,north
HUMAN,ar onno kichu,affirm,,
BOT,"royal_spice ekta nice restaurant town er north ey jeta cheap price range ey pore
",inform,area,north
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , royal_spice er address holo royal_spice_address
",inform,phone,01733 553355
HUMAN,phone number,ack,,
BOT,"royal_spice er phone number holo royal_spice_phone
",inform,phone,01733 553355
HUMAN,post code,affirm,,
BOT,"royal_spice er post code holo royal_spice_post_code
",inform,phone,01733 553355
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,east,affirm,,
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,east,affirm,,
HUMAN,<SILENCE>,silence,,
BOT,"curry_prince ekta nice restaurant town er east ey jeta moderate price range ey pore
",inform,area,east
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , curry_prince er address holo curry_prince_address
",inform,phone,01223 566388
HUMAN,phone number ta ki,request,slot,phone
BOT,"curry_prince er phone number holo curry_prince_phone
",inform,phone,01223 566388
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,town er south part er moderately priced restaurants er address gulo ki,inform,area,south
BOT,"Onek restaurants ache town er south ey jeigulo moderate price range ey pore , apni ki type er khabar pochondo korben ?
",impl-conf,area,south
HUMAN,ami care kori na,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton ekta nice restaurant town er south ey jekhane italian khabar serve hoye
",inform,area,south
HUMAN,ami ki otar address nite pari please,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton er address holo pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi town er south part e,inform,area,south
HUMAN,<SILENCE>,silence,,
BOT,"restaurant_alimentum ekta nice restaurant town er south ey jeta moderate price range ey pore
",inform,area,south
HUMAN,ar onno kichu,affirm,,
BOT,"pizza_hut_cherry_hinton ekta nice restaurant town er south ey jeta moderate price range ey pore
",inform,area,south
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , pizza_hut_cherry_hinton er address holo pizza_hut_cherry_hinton_address
",inform,addr,g4 cambridge leisure park clifton way cherry hinton
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ekta restaurant khujchi town er west ey jeta bistro khabar serve kore,inform,food,bistro
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town er west ey kono bistro restaurant nei
",canthelp,"area, food","west, bistro"
HUMAN,italian kemon hobe,thankyou,,
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house ekta nice restaurant town er west ey jekhane british khabar serve hoye
",inform,area,west
HUMAN,italian khabar kemon hobe,inform,food,italian
BOT,"cocum ekta nice restaurant town er west ey jekhane indian khabar serve hoye
",inform,area,west
HUMAN,italian khabar kemon hobe,inform,food,italian
BOT,"la_margherita ekta nice restaurant town er west ey jekhane italian khabar serve hoye
",inform,area,west
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"la_margherita er phone number holo la_margherita_phone
",inform,phone,01223 315232
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ekta moderately priced restaurant khujchi town er west part ey,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"prezzo ekta nice restaurant town er west ey jeta moderate price range ey pore
",inform,area,west
HUMAN,"ami ki address , phone number ar post code ta pete pari please",request,slot,phone
BOT,"prezzo er phone number holo prezzo_phone
",inform,phone,01799 521260
HUMAN,ami ki post code ta pete pari please,request,slot,postcode
BOT,"prezzo er post code holo prezzo_post_code
",inform,postcode,c.b 3
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ami khujchi,negate,,
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,ekta restaurant jeta german khabar serve kore,inform,food,german
BOT,"Sorry , but kono german restaurant nei jeta apnar request er sathe match hochhe .
",canthelp,food,german
HUMAN,ekta gastropub hole kemon hobe,inform,food,gastropub
HUMAN,<SILENCE>,silence,,
BOT,"gourmet_burger_kitchen north_american khabar serve kore
",inform,food,north american
HUMAN,ami ki address ar phone number ta pete pari,request,slot,phone
BOT,"gourmet_burger_kitchen er phone number holo gourmet_burger_kitchen_phone
",inform,phone,01223 312598
HUMAN,thank you,repeat,,
BOT,"gourmet_burger_kitchen ekta khub bhalo restaurant
",offer,name,gourmet burger kitchen
HUMAN,post code ta hole kemon hobe,request,slot,postcode
BOT,"gourmet_burger_kitchen er post code holo gourmet_burger_kitchen_post_code
",inform,phone,01223 312598
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta modetately priced restaurant khujte chai east e,inform,pricerange,moderate
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal ekta nice restaurant town er east ey jeta moderate price range ey pore
",inform,area,east
HUMAN,ami ki address ta pete pari,request,slot,addr
BOT,"Sure , rajmahal er address holo rajmahal_address
",inform,addr,7 barnwell road fen ditton
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,amar ekta cheap restaurant dorkar town er west part ey,inform,area,west
HUMAN,<SILENCE>,silence,,
BOT,"la_margherita ekta nice restaurant town er west ey jeta cheap price range ey pore
",inform,area,west
HUMAN,ami ki phone number ta pete pari,request,slot,phone
BOT,"la_margherita er phone number holo la_margherita_phone
",inform,phone,01223 315232
HUMAN,ar address ta,inform,area,east
HUMAN,"Sure , la_margherita er address holo la_margherita_address
",inform,name,la margherita
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,town er south part,inform,area,south
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,north_american,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"Sorry , but town er north ey kono expensive restaurant nei jeta north_american khabar serve kore
",canthelp,"area, pricerange, food","north, expensive, north american"
HUMAN,town er south part ey ki restaurants ache jeigulo expensive ?,confirm,area,south
BOT,"Sorry , but town er south ey kono expensive restaurant nei jeta north_american khabar serve kore
",canthelp,"area, pricerange, food","south, expensive, north american"
HUMAN,indian khabar kemon hobe,reqalts,,
HUMAN,<SILENCE>,silence,,
BOT,"taj_tandoori ekta nice restaurant town er south ey jekhane indian khabar serve hoye
",inform,area,south
HUMAN,ami ki oder phone number ta pete pari,request,slot,phone
BOT,"taj_tandoori er phone number holo taj_tandoori_phone
",inform,phone,01223 412299
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami jekono area tey ekta restaurant khujchi jeta african khabar serve korbe,inform,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"bedouin ekta nice restaurant town er centre ey jekhane african khabar serve hoye
",inform,area,centre
HUMAN,phone number,ack,,
BOT,"bedouin er phone number holo bedouin_phone
",inform,phone,01223 367660
HUMAN,Na,affirm,,
BOT,"Ami ki apnake ar kichu tey help korte pari ?
",reqmore,,
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er north part e,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria ekta nice restaurant town er north ey jeta cheap price range ey pore
",inform,area,north
HUMAN,phone number ta ki,request,slot,phone
BOT,"da_vinci_pizzeria er phone number holo da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta cheap restaurant khujchi town er north part e,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria ekta nice restaurant town er north ey jeta cheap price range ey pore
",inform,area,north
HUMAN,address ta ki,request,slot,addr
BOT,"Sure , da_vinci_pizzeria er address holo da_vinci_pizzeria_address
",inform,phone,01223 351707
HUMAN,khabar er type ki,request,slot,food
BOT,"da_vinci_pizzeria italian khabar serve kore
",inform,food,italian
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,free,negate,,
BOT,"apni ki cheap , moderate na expensive price range ey chaichen ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
HUMAN,<SILENCE>,silence,,
BOT,"the_missing_sock ekta nice restaurant town er east ey jeta cheap price range ey pore
",inform,area,east
HUMAN,phone number,ack,,
BOT,"Ami ki apnake ar kichu tey help korte pari ?
",reqmore,,
HUMAN,east,affirm,,
BOT,"the_missing_sock ekta nice restaurant town er east ey jeta cheap price range ey pore
",inform,area,east
HUMAN,phone number,ack,,
BOT,"the_missing_sock er phone number holo the_missing_sock_phone
",inform,phone,01223 812660
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,scottish khabar,reqalts,,
BOT,"Sorry , but kono irish restaurant nei jeta apnar request er sathe match hochhe .
",canthelp,food,irish
HUMAN,scottish khabar,reqalts,,
BOT,"Sorry , but kono scottish restaurant nei jeta apnar request er sathe match hochhe .
",canthelp,food,scottish
HUMAN,korean khabar,inform,food,korean
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul korean khabar serve kore
",inform,food,korean
HUMAN,phone number,ack,,
BOT,"little_seoul er phone number holo little_seoul_phone
",inform,phone,01223 308681
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,Ami ekta moderately priced restaurant khujchi,inform,pricerange,moderate
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,matter kore na,inform,this,dontcare
BOT,"town er kon part ey apni chaichen ?
",request,slot,area
HUMAN,town er east part,inform,area,east
HUMAN,<SILENCE>,silence,,
BOT,"rajmahal ekta nice restaurant town er east ey jekhane indian khabar serve hoye
",inform,area,east
HUMAN,ar onno kichu ache,repeat,,
BOT,"curry_prince ekta nice restaurant town er east ey jekhane indian khabar serve hoye
",inform,area,east
HUMAN,uh phone number ta ki,request,slot,phone
BOT,"curry_prince er phone number holo curry_prince_phone
",inform,phone,01223 566388
HUMAN,thank you goodbye,bye,,
BOT,"you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , Cambridge restaurant system ey apnake swagoto janai . Apni restaurants khujte paren food type , price ar area diye . Apnake ki bhabe help korte pari ami ?
",welcomemsg,,
HUMAN,ekta restaurant khujchi town er north part ey,inform,area,north
BOT,"Kon type er khabar apni pochondo korben ?
",request,slot,food
HUMAN,polynesian khabar,inform,food,polynesian
BOT,"Sorry , but kono polynesian restaurant nei jeta apnar request er sathe match hochhe .
",canthelp,food,polynesian
