Speaker,Utterance,Intent,Slot_Names,Slot_Values
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,lets see im looking for a restaurant in the north part of town that serves vietnamese food,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,vietnamese,inform,food,vietnamese
BOT,"I'm sorry but there is no vietnamese restaurant in the north of town
",canthelp,"food, area","vietnamese, north"
HUMAN,breath how bout north part of town,inform,area,north
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town serving tasty vietnamese food
",inform,area,west
HUMAN,breath whats the phone number of the venue,inform,name,venue
BOT,"The phone number of thanh_binh is thanh_binh_phone
",inform,phone,01223 362456
HUMAN,k you goodbye,repeat,,
BOT,"I am sorry but there is no other vietnamese restaurant in the west of town
",canthelp.exception,name,thanh binh
HUMAN,thank you,repeat,,
BOT,"thanh_binh is a nice place in the west of town serving tasty vietnamese food
",inform,area,west
HUMAN,bye,thankyou,,
BOT,"You are looking for a vietnamese restaurant right ?
",expl-conf,food,vietnamese
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for a cheap restaurant,inform,area,east
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any part of town,inform,area,dontcare
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,italian food,inform,food,italian
HUMAN,<SILENCE>,silence,,
BOT,"da_vinci_pizzeria serves italian food in the cheap price range
",inform,pricerange,cheap
HUMAN,whats the address,request,slot,addr
BOT,"Sure , da_vinci_pizzeria is on da_vinci_pizzeria_address
",inform,phone,01223 351707
HUMAN,whats the phone number,request,slot,phone
BOT,"The phone number of da_vinci_pizzeria is da_vinci_pizzeria_phone
",inform,phone,01223 351707
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,im looking for an expensive restaurant in the east part of town,inform,area,east
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any kind of food,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"yu_garden is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,anything else,affirm,,
BOT,"pipasha_restaurant is a nice place in the east of town and the prices are expensive
",inform,area,east
HUMAN,whats the phone number,request,slot,phone
BOT,"The phone number of pipasha_restaurant is pipasha_restaurant_phone
",inform,phone,01223 577786
HUMAN,whats the post code,request,slot,postcode
BOT,"The post code of pipasha_restaurant is pipasha_restaurant_post_code
",inform,phone,01223 577786
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderately priced restaurant,inform,pricerange,moderate
BOT,"Sorry would you like something in the moderate price range or in the cheap price range
",select,pricerange,cheap
HUMAN,moderate,reqalts,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,any,inform,food,dontcare
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,serves british food,inform,food,british
HUMAN,<SILENCE>,silence,,
BOT,"the_oak_bistro serves british food in the moderate price range
",inform,pricerange,moderate
HUMAN,address,ack,,
BOT,"the_oak_bistro is a great restaurant
",offer,name,the oak bistro
HUMAN,whats the address,request,slot,addr
BOT,"Sure , the_oak_bistro is on the_oak_bistro_address
",inform,addr,6 lensfield road
HUMAN,phone number,ack,,
BOT,"The phone number of the_oak_bistro is the_oak_bistro_phone
",inform,phone,01223 323361
HUMAN,good bye,ack,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,west,inform,area,west
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,west,inform,area,west
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,doesnt matter,inform,this,dontcare
BOT,"You are looking for a restaurant serving any kind of food right ?
",expl-conf,food,dontcare
HUMAN,yes,request,slot,addr
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house is a nice place in the west of town and the prices are moderate
",inform,area,west
HUMAN,what else,repeat,,
BOT,"saint_johns_chop_house is a great restaurant
",offer,name,saint johns chop house
HUMAN,is there anything else,repeat,,
BOT,"prezzo is a nice place in the west of town and the prices are moderate
",inform,area,west
HUMAN,what is the address and postcode,request,slot,addr
HUMAN,"prezzo is on prezzo_address
",ack,,
HUMAN,<SILENCE>,silence,,
BOT,"Sorry but there is no other restaurant in the moderate price range and the west of town
",canthelp.exception,name,saint johns chop house
HUMAN,what is the address of prezzo,inform,name,prezzo
BOT,"Sure , prezzo is on prezzo_address
",inform,addr,21 - 24 northampton road
HUMAN,the postcode,request,slot,postcode
BOT,"The post code of prezzo is prezzo_post_code
",inform,postcode,c.b 3
HUMAN,the phone number,request,slot,phone
BOT,"The phone number of prezzo is prezzo_phone
",inform,phone,01799 521260
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,find a cheap restaurant,inform,area,east
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,doesnt matter,inform,this,dontcare
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,unusual food,inform,food,unusual
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,unusual food,inform,food,unusual
BOT,"I'm sorry but there is no restaurant serving unusual food
",canthelp,food,unusual
HUMAN,european food,inform,food,european
BOT,"Would you like something in the cheap , moderate , or expensive price range ?
",request,slot,pricerange
HUMAN,cheap,inform,pricerange,cheap
BOT,"I'm sorry but there is no restaurant serving cheap european food
",canthelp,"food, pricerange","european, cheap"
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,polynesia food,inform,food,polynesian
BOT,"I'm sorry but there is no restaurant serving polynesian food
",canthelp,food,polynesian
HUMAN,thai,repeat,,
BOT,"You are looking for a polynesian restaurant right ?
",expl-conf,food,polynesian
HUMAN,thai food,inform,food,thai
BOT,"Sorry would you like chinese or polynesian food ?
",select,food,polynesian
HUMAN,thai food,inform,food,thai
BOT,"I'm sorry but there is no restaurant serving polynesian food
",canthelp,food,polynesian
HUMAN,more,hello,,
BOT,"Let me confirm , You are looking for a restaurant in the moderate price range right ?
",expl-conf,pricerange,moderate
HUMAN,no,affirm,,
BOT,"Sorry would you like polynesian or chinese food ?
",select,food,chinese
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,expensive restaurant scottish food,inform,food,welsh
BOT,"I'm sorry but there is no restaurant serving scottish food
",canthelp,food,scottish
HUMAN,british expensive,inform,pricerange,expensive
BOT,"You are looking for a british restaurant right ?
",expl-conf,food,british
HUMAN,yeah,ack,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,doesnt matter,inform,this,dontcare
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"Let me confirm , You are looking for a restaurant in the expensive price range right ?
",expl-conf,pricerange,expensive
HUMAN,expensive,inform,area,south
BOT,"Ok , a restaurant in any part of town is that right ?
",expl-conf,area,dontcare
HUMAN,<SILENCE>,silence,,
HUMAN,<SILENCE>,silence,,
BOT,"grafton_hotel_restaurant serves british food in the expensive price range
",inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"travellers_rest serves british food in the expensive price range
",inform,pricerange,expensive
HUMAN,<SILENCE>,silence,,
BOT,"the_cambridge_chop_house serves british food in the expensive price range
",inform,pricerange,expensive
HUMAN,phone number,ack,,
BOT,"the_cambridge_chop_house is a great restaurant
",offer,name,the cambridge chop house
HUMAN,phone number,ack,,
BOT,"The phone number of the_cambridge_chop_house is the_cambridge_chop_house_phone
",inform,phone,01223 359506
HUMAN,price range,repeat,,
BOT,"the_cambridge_chop_house is in the expensive price range
",inform,pricerange,expensive
HUMAN,thank you goodbye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderate restaurant south part of town,inform,area,south
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,doesnt matter,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"pizza_hut_cherry_hinton is a nice place in the south of town and the prices are moderate
",inform,area,south
HUMAN,phone number,ack,,
BOT,"pizza_hut_cherry_hinton is a great restaurant
",offer,name,pizza hut cherry hinton
HUMAN,address phone number,ack,,
BOT,"The phone number of pizza_hut_cherry_hinton is pizza_hut_cherry_hinton_phone
",inform,phone,01223 323737
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,moderate price west part of town,inform,pricerange,moderate
BOT,"Did you say you are looking for a restaurant in the west of town ?
",expl-conf,area,west
HUMAN,yes,request,slot,addr
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,it doesnt matter,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"saint_johns_chop_house is a nice place in the west of town and the prices are moderate
",inform,area,west
HUMAN,address,ack,,
BOT,"Sure , saint_johns_chop_house is on saint_johns_chop_house_address
",inform,phone,01223 353110
HUMAN,what type of food is served,inform,name,venue
BOT,"saint_johns_chop_house serves british food
",inform,food,british
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,<SILENCE>,silence,,
BOT,"What part of town do you have in mind ?
",request,slot,area
HUMAN,cheap restaurant south part of town,inform,pricerange,cheap
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,any type,inform,food,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,phone number,ack,,
BOT,"The phone number of nandos is nandos_phone
",inform,phone,01223 327908
HUMAN,type of food they served,request,slot,food
BOT,"nandos is a great restaurant
",offer,name,nandos
HUMAN,food type,repeat,,
BOT,"the_lucky_star is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,nandos restaurant type of food,inform,area,north
BOT,"nandos is a nice place in the south of town and the prices are cheap
",inform,area,south
HUMAN,what type of food is served,inform,name,venue
BOT,"nandos serves portuguese food
",inform,food,portuguese
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i am looking for a cheap restaurant and it should be in the west part of town,inform,area,west
BOT,"What kind of food would you like ?
",request,slot,food
HUMAN,uh i dont care,inform,this,dontcare
HUMAN,<SILENCE>,silence,,
BOT,"thanh_binh is a nice place in the west of town and the prices are cheap
",inform,area,west
HUMAN,is there anything else,repeat,,
BOT,"la_margherita is a nice place in the west of town and the prices are cheap
",inform,area,west
HUMAN,could i have the phone number please,request,slot,addr
BOT,"The phone number of la_margherita is la_margherita_phone
",inform,phone,01223 315232
HUMAN,thank you good bye,bye,,
BOT," you are welcome
",bye,,
HUMAN,<SILENCE>,silence,,
BOT,"Hello , welcome to the Cambridge restaurant system . You can ask for restaurants by area , price range or food type . How may I help you ?
",welcomemsg,,
HUMAN,i would like to find a restaurant in the center and it should serve korean food,inform,area,centre
BOT,"Did you say you are looking for a restaurant in the centre of town ?
",expl-conf,area,centre
HUMAN,yes that serves korean food,affirm,,
BOT,"Let me confirm , You are looking for a restaurant in the cheap price range right ?
",expl-conf,pricerange,cheap
HUMAN,i am looking for a restaurant in the center that serves korean food,inform,area,centre
BOT,"I'm sorry but there is no restaurant serving cheap korean food
",canthelp,"food, pricerange","korean, cheap"
HUMAN,i do not care about the price range im just looking for a restaurant in the center that serves korean food,inform,name,venue
HUMAN,<SILENCE>,silence,,
BOT,"little_seoul is a nice place in the centre of town serving tasty korean food
",inform,area,centre
