ID	Value
msd42	रात\N_NN खतम\N_NN होला\V_VM पर\PSP रानी\N_NN घरे\N_NN आ\V_VM गेल\V_VAUX आउ\CC_CCD वजीर\N_NN पहिल\N_NN ही\RP_RPD आन\V_VM के\V_VAUX सुत\V_VM गेल\V_VAUX ।\RD_PUNC
msd420	कुछ\QT_QTF दिन\N_NN बीतल\V_VM आउ\CC_CCD लइका\N_NN बिआह\N_NN लायक\RP_RPD भेल\V_VM तब\PR_PRL राजा\N_NN ओकर\PR_PRP कनेया\N_NN खोजे\V_VM ला\PSP नउवा\N_NN -\RD_PUNC बाह्मण\N_NN के\PSP भेजलन\V_VM ।\RD_PUNC
msd421	चारो\QT_QTC बगल\RP_RPD खोजइत\V_VM -\RD_PUNC खोजइत\V_VM ओहनी\PR_PRP नदी\N_NN पास\N_NN पहुंच\V_VM गेलन\V_VAUX ।\RD_PUNC
msd422	एगो\QT_QTC दुसर\QT_QTO राजा\N_NN के\PSP बड़ी\RP_INTF सुन्नर\JJ लइकी\N_NN हल\V_VM जेकरो\N_NN नाम\N_NN लालसहजादीं\N_NNP हल\V_VM आउ\CC_CCD ओहू\PR_PRP लालसहजादे\N_NN नियन\RP_RPD लइका\N_NN से\PSP सादी\N_NN करे\V_VM ला\PSP चाहऽ\N_NN हल\V_VAUX ।\RD_PUNC
msd423	से\CC_CCS ऐहू\N_NN राजा\N_NN के\PSP नउवा\N_NN -\RD_PUNC बाह्मण\N_NN लइका\N_NN खोजइत-खोजइत\V_VM परेसान\N_NN हलन\V_VM ।\RD_PUNC
msd424	ऐहनी\N_NN भी\RP_RPD ओही\DM_DMD नदी\N_NN के\PSP दोसर\QT_QTO किनार\N_NN पर\PSP डेरा\N_NN डाल\V_VM देलन\V_VAUX ।\RD_PUNC
msd425	जव\DM_DMD दुनो\QT_QTC राजा\N_NN के\PSP नउवा\N_NN -\RD_PUNC बाह्मण\N_NN नदी\N_NN के\PSP दुनो\QT_QTC किनारे\N_NN पर\PSP खा\V_VM -\RD_PUNC खा\V_VM के\V_VAUX दोना\N_NN नदी\N_NN में\PSP फेंक\V_VM देलन\V_VAUX तऽ\CC_CCS दुनो\QT_QTC के\PSP दोना\N_NN दहा\V_VM क\V_VAUX एक\QT_QTC -\RD_PUNC दुसर\QT_QTO से\PSP लड़\V_VM गेल\V_VAUX ।\RD_PUNC
msd426	ई\DM_DMI देख\V_VM के\V_VAUX दुनो\QT_QTC दने\N_NN के\PSP नउवा\N_NN -\RD_PUNC बाह्मण\N_NN अपने\PR_PRP में\PSP पुछापुछी\V_VM करे\V_VAUX लगलन\V_VAUX ।\RD_PUNC
msd427	जब\PR_PRL सब\QT_QTF हालचाल\N_NN मालुम\N_NN होयल\V_VM तो\PR_PRL ओही\DM_DMD ठइयाँ\N_NN बर\N_NN -\RD_PUNC कनेआ\N_NN के\PSP ।\RD_PUNC
msd428	﻿सोना\N_NN के\PSP अँगूठी\N_NN ,\RD_PUNC कहताहर\N_NN -\RD_PUNC मूयदैब\N_NNP सिह\N_NNP ,\RD_PUNC ग्राम\N_NN -\RD_PUNC दशरुब\N_NNP ,\RD_PUNC जिला\N_NN -\RD_PUNC औरेगाबाद\N_NNP ।\RD_PUNC
msd429	एगो\QT_QTC राज\N_NN में\PSP राजा\N_NN आउ\CC_CCD वजीर\N_NN के\PSP लइका\N_NN में\PSP बड़ी\JJ दोस्ती\N_NN हल\V_VM ।\RD_PUNC
msd43	फिनो\CC_CCD बिहान\N_NN होला\V_VM पर\PSP राजा-वजीर\N_NN मेदान\N_NN नदी\N_NN किछारे\N_NN गेलन\V_VM तो\PR_PRL वजीर\N_NN सब\QT_QTF हाल\N_NN रातके\N_NN कह\V_VM सुनौलका\V_VAUX आउ\CC_CCD कहलका\V_VM कि\CC_CCS आज\N_NN रात\N_NN के\PSP हम\PR_PRP विसुनलोक\N_NN जयबो\V_VM -\RD_PUNC एगो\QT_QTC टिकिया\N_NN आउ\CC_CCD सलाई\N_NN के\PSP ईतजाम\N_NN कर\V_VM दिहाँ\V_VAUX ।\RD_PUNC
msd430	एको\QT_QTC छन\QT_QTC ओहनी\PR_PRP एक-दोसर\N_NN से\PSP अलगे\N_NN नऽ\RP_NEG रहऽ\V_VM हलन\V_VAUX ।\RD_PUNC
msd431	एक\QT_QTC दिन\N_NN वजीर\N_NN के\PSP लइका\N_NN अप्पन\PR_PRP इयार\N_NN से\PSP मिले\V_VM उनकर\PR_PRP महल\N_NN में\PSP गेलन\V_VM ।\RD_PUNC
msd432	बाकि\CC_CCD उहां\N_NN न\RP_NEG देखके\V_VM समझलन\V_VM कि\CC_CCS इयार\N_NN रनिवास\N_NN में\PSP होयतन\V_VM ।\RD_PUNC
msd433	एही\DM_DMD सोच\N_NN के\V_VM ऊ\PR_PRP रनिवास\N_NN में\PSP चल\V_VM गेलन\V_VAUX ।\RD_PUNC
msd434	उहाँ\DM_DMD खाली\QT_QTF रानी\N_NN तोसक\N_NN गलीचा\N_NN लगा\V_VM के\V_VAUX सुतल\V_VM हलन\V_VAUX ।\RD_PUNC
msd435	वजीर\N_NN के\PSP लइका\N_NN भी\RP_RPD निसा\N_NN के\PSP सूर\N_NN में\PSP पलंग\N_NN पर\PSP जाके\V_VM पड़\V_VM रहलन\V_VAUX ।\RD_PUNC
msd436	ओकरा\PR_PRP नीन\N_NN आ\V_VM गेल\V_VAUX ।\RD_PUNC
msd437	थोड़े\QT_QTC देर\N_NN में\PSP जब\PR_PRL वजीर\N_NN के\PSP बेटा\N_NN के\PSP नीन\N_NN दूटल\V_VM तऽ\CC_CCS ऊ\PR_PRP उठके\V_VM चल\V_VM गेल\V_VAUX आउ\CC_CCD ओकर\PR_PRP हाथ\N_NN के\PSP अंगुठी\N_NN पलंग\N_NN पर\PSP गिर\V_VM गेल\V_VAUX ।\RD_PUNC
msd438	राजा\N_NN अयलन\V_VM आउ\CC_CCD अंगुठी\N_NN देख\V_VM के\PSP चुपचाप\N_NN उठा\V_VM लेलन\V_VAUX ।\RD_PUNC
msd439	ओही\DM_DMD दिन\N_NN से\PSP ऊ\PR_PRP रानी\N_NN से\PSP बोल\V_VM चाल\V_VM बंद\V_VAUX कर\V_VM देलन\V_VAUX ।\RD_PUNC
msd44	सब\QT_QTF इंजताम\N_NN हो\V_VM गेला\V_VAUX ।\RD_PUNC
msd440	ई\DM_DMI से\PSP रानी\N_NN के\PSP बड़ी\JJ तकलीफ\N_NN होयल\V_VM तब\PR_PRL रानी\N_NN अप्पन\PR_PRP नइहर\N_NN में\PSP अप्पन\PR_PRP भाई-बाप\N_NN के\PSP पास\N_NST चिट्टी\N_NN लिखलन\V_VM -\RD_PUNC बाबा\N_NN बाबा\N_NN लगाय\V_VM के\V_VAUX ,\RD_PUNC लाखो\N_NN -\RD_PUNC लाख\N_NN लुटाय\V_VM ।\RD_PUNC
msd441	रसभरी\N_NN रसीली\N_NN में\PSP भौरा\N_NN घुर-फिर\V_VM जाय\V_VAUX ।\RD_PUNC
msd442	अइसन\RP_RPD पाँती\N_NN देख\V_VM के\V_VAUX राजा\N_NN अप्पन\PR_PRP बेटा\N_NN के\PSP दे\V_VM देलन\V_VAUX ।\RD_PUNC
msd443	बेटा\N_NN समझ\N_NN गेलन\V_VM आउ\CC_CCD नाउ\N_NN के\PSP लेके\V_VM बहिन\N_NN ही\RP_RPD चल\V_VM देलन\V_VAUX ।\RD_PUNC
msd444	जब\PR_PRL उहां\DM_DMD पहुंच\V_VM गेलन\V_VAUX ,\RD_PUNC पानी-उनी\N_NN पी\V_VM के\V_VAUX ,\RD_PUNC साँझ\N_NN खनी\N_NN राजा\N_NN के\PSP बेटा\N_NN ,\RD_PUNC वजीर\N_NN के\PSP बेटा\N_NN नउवा\N_NN आउ\CC_CCD अपने\PR_PRP चारो\QT_QTC घूमे-फिरे\N_NN चललन\V_VM ।\RD_PUNC
msd445	गांव\N_NN से\PSP दुर\N_NN जा\V_VM के\V_VAUX एगो\QT_QTC बढ़िया\JJ पोखरा\N_NN पर\PSP बइठ\V_VM गेलन\V_VAUX ।\RD_PUNC
msd446	टहटह\RP_INTF ईजोरिया\JJ रात\N_NN हल\V_VM ।\RD_PUNC
msd447	पोखरा\N_NN में\PSP फूल\N_NN खिलल\V_VM हल\V_VAUX ।\RD_PUNC
msd448	चारो\QT_QTC बइठ\V_VM के\V_VAUX चापड़\N_NN खेले\V_VM लगलन\V_VAUX ।\RD_PUNC
msd449	खेलइत\V_VM -\RD_PUNC खेलइत\V_VM राजा\N_NN के\PSP साला\N_NN कहलन\V_VM कि\CC_CCS -\RD_PUNC निरमल\N_NN जल\N_NN तलाब\N_NN में\PSP अति\N_NN ही\RP_RPD पवित्र-पवित्र\N_NN ।\RD_PUNC
msd45	रात\N_NN में\PSP रानी\N_NN दैत्य\N_NN के\PSP महल\N_NN में\PSP आयल\V_VM ।\RD_PUNC
msd450	सो\CC_CCS जल\N_NN काहे\PR_PRQ ना\RP_NEG पिय\V_VM ,\RD_PUNC सुनहुं\V_VM हमारे\N_NN मित्र\N_NN सत\N_NN रह\V_VM तब\PR_PRL राजा\N_NN एतना\QT_QTF सुनके\V_VM मन\N_NN -\RD_PUNC ही\RP_RPD -\RD_PUNC मन\N_NN सोच\N_NN के\V_VM कहलन\V_VM -\RD_PUNC कर\V_VM पंजे\N_NN के\PSP बिच\N_NN में\PSP तामें\N_NN लाल\N_NN समाय\V_VM ।\RD_PUNC
msd451	सो\CC_CCS मैं\PR_PRP देखा\V_VM पलंग\N_NN पर\PSP ,\RD_PUNC नीर\N_NN पिया\N_NN न\RP_NEG जाय\V_VM सत\N_NN रह\V_VM एतना\QT_QTF सुन\V_VM के\V_VAUX चौपड़\N_NN खेलइत\V_VM खेलइत\V_VM वजीर\N_NN के\PSP लइका\N_NN कहलन\V_VM -\RD_PUNC घटा\N_NN गरजे\V_VM बिजली\N_NN चमके\V_VM ,\RD_PUNC लागे\V_VAUX ना\RP_NEG काहूँ\N_NN अँत\N_NN ।\RD_PUNC
msd452	माय\N_NN -\RD_PUNC बहिनिया\N_NN जा\V_VM के\V_VAUX ,\RD_PUNC गये\V_VAUX पलंग\N_NN पर\PSP बैठ\V_VM सत\N_NN रह\V_VM ओकरा\PR_PRP बाद\N_NN नउवा\N_NN के\PSP पाँसा\N_NN आयल\V_VM तो\PR_PRL सोच\N_NN -\RD_PUNC विचार\N_NN के\PSP कहलक\V_VM -\RD_PUNC चतुरन\N_NN में\PSP चतुरन\N_NN मिले\V_VM लगे\V_VAUX ना\RP_NEG काहूँ\N_NN अंत\N_NN ।\RD_PUNC
msd453	अभाग\N_NN हे\V_VAUX ऊ\PR_PRP नारी\N_NN के\PSP ,\RD_PUNC मूरूख\N_NN मिलल\N_NN कँत\N_NN सत\N_NN रह\N_NN एकरा\DM_DMD बाद\N_NN राजा\N_NN के\PSP असली\N_NN बात\N_NN हिरदय\N_NN में\PSP समा\V_VM गेल\V_VAUX ।\RD_PUNC
msd454	फिनो\CC_CCD सबहे\N_NN घरे\N_NN अयलन\V_VM आउ\CC_CCD राजा-रानी\N_NN खुसी\N_NN से\PSP रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd455	﻿नाग\N_NN के\PSP अँगूठी\N_NN कहताहर\N_NN मूयदैव\N_NNP सिंह\N_NNP पो०\N_NN जाखिपु\N_NNP जिला\N_NN औरँगाबाद\N_NNP ।\RD_PUNC
msd456	एगो\QT_QTC बड़का\JJ राजा\N_NN हलन\V_VM ।\RD_PUNC
msd457	उनका\PR_PRP एगो\QT_QTC लइका\N_NN हल\V_VM ।\RD_PUNC
msd458	कुछ\QT_QTF दिन\N_NN के\PSP बाद\N_NN राजा\N_NN मर\V_VM गेलन\V_VAUX तब\PR_PRL रानी\N_NN लइका\N_NN के\PSP साथे\N_NST रहे\V_VM लगलन\V_VAUX ।\RD_PUNC
msd459	एक\QT_QTC दिन\N_NN लइका\N_NN माय\N_NN से\PSP पूछलक\V_VM कि\CC_CCS हम\PR_PRP बेपार\N_NN करे\V_VM जाइत\V_VAUX ही\V_VAUX ।\RD_PUNC
msd46	देत्य\N_NN जल्दी-जल्दी\RB खाना\N_NN खाके\V_VM कहलकई\V_VAUX कि\CC_CCS अब\DM_DMD हम्मर\PR_PRP खटिया\N_NN बिसुनलोक\N_NN ला\PSP उड़तई\V_VM ।\RD_PUNC
msd460	माय\N_NN लइका\N_NN के\PSP छौ\QT_QTC सौ\QT_QTC रूपेआ\N_NN देलक\V_VM ।\RD_PUNC
msd461	लइका\N_NN रोपेआ\N_NN ले\V_VM के\V_VAUX चल\V_VM देलक\V_VAUX ।\RD_PUNC
msd462	राह\N_NN में\PSP कई\PR_PRI अदमी\N_NN मिल\V_VM के\V_VAUX एगो\QT_QTC बिलाई\N_NN के\PSP मारइत\V_VM हलन\V_VAUX ।\RD_PUNC
msd463	राजा\N_NN के\PSP लइका\N_NN के\PSP देख\V_VM के\V_VAUX मोह\N_NN लगल\V_VM ।\RD_PUNC
msd464	से\CC_CCS ऊ\PR_PRP कहलन\V_VM कि\CC_CCS बेचारी\N_NN बिलाई\N_NN के\PSP जान\N_NN काहे\CC_CCS मारइत\V_VM हऽ\V_VAUX ।\RD_PUNC
msd465	एकरा\DM_DMD छोड\V_VM दऽ\V_VAUX ।\RD_PUNC
msd466	तब\PR_PRL एकरे\N_NN पर\PSP ,\RD_PUNC राजा\N_NN के\PSP लइका\N_NN पर\PSP सबहे\N_NN खिसिया\JJ गेलन\V_VM कि\CC_CCS ई\DM_DMI हमर\PR_PRP सव\QT_QTF दुध-दही\N_NN खा\V_VM जाहे\V_VAUX आउ\CC_CCD बरबाद\N_NN कर\V_VM देहे\V_VAUX ।\RD_PUNC
msd467	एकरे\N_NN पर\PSP राजा\N_NN के\PSP लइका\N_NN कहलक\V_VM कि\CC_CCS ई\DM_DMI तोर\PR_PRP केतना\QT_QTF रोपेआ\N_NN के\PSP समान\N_NN खराव\N_NN कैलक\V_VM हे\V_VAUX ।\RD_PUNC
msd468	हम\PR_PRP तोरा\PR_PRP दे\V_VM देव\V_VAUX ।\RD_PUNC
msd469	सबे\QT_QTF कहलक\V_VM कि\CC_CCS दू\QT_QTC सौ\QT_QTC रूपेआ\N_NN के\PSP ।\RD_PUNC
msd47	वजीर\N_NN खटिया\N_NN के\PSP नीचे\N_NST ओरदाना\N_NN आउ\CC_CCD सिरहाना\N_NN पकड़\V_VM के\V_VAUX लटक\V_VM गेल\V_VAUX ।\RD_PUNC
msd470	झटपट\N_NN दू\QT_QTC सौ\QT_QTC रूपेआ\N_NN दे\V_VM के\PSP ऊ\PR_PRP बिलाई\N_NN छोड़ा\V_VM देलक\V_VAUX ।\RD_PUNC
msd471	लइका\N_NN जब\PR_PRL आगे\N_NN चलल\V_VM आउ\CC_CCD तनी\QT_QTF दुर\N_NN जा\V_VM के\V_VAUX पाछे\N_NN घूर\V_VM के\V_VAUX देखलक\V_VM कि\CC_CCS बिलाई\N_NN भी\RP_RPD चलल\V_VM आवइत\V_VAUX हे\V_VAUX ।\RD_PUNC
msd472	लइका\N_NN बोलल\V_VM कि\CC_CCS ए\N_NN माँई\N_NN बिलाई\N_NN तू\PR_PRP हमरा\PR_PRP पीछे-पीछे\N_NN काहे\CC_CCS आवइत\V_VM हें\V_VAUX ।\RD_PUNC
msd473	तोहरा\N_NN तो\PR_PRL हम\PR_PRP भलाई\N_NN कइलिअउ\V_VM ।\RD_PUNC
msd474	तब\PR_PRL बिलाई\N_NN कहलक\V_VM कि\CC_CCS तू\PR_PRP हमर\PR_PRP जान\N_NN बचवलऽ\V_VM हे\V_VAUX तऽ\CC_CCS हम\PR_PRP तोरे\PR_PRP साथ\PSP जायब\V_VM ।\RD_PUNC
msd475	दुनो\QT_QTC जाइत\V_VM -\RD_PUNC जाइत\V_VM दुसर\QT_QTO गांव\N_NN में\PSP पहुचँलन\V_VM तो\PR_PRL देखइत\V_VM हे\V_VAUX कि\CC_CCS ढेर\QT_QTF -\RD_PUNC सा\RP_RPD अदमी\N_NN एगो\QT_QTC सरप\N_NN के\PSP जान\N_NN मारे\V_VM ला\PSP तइयार\N_NN हथ\V_VM ।\RD_PUNC
msd476	लड़का\N_NN जा\V_VM के\V_VAUX कहलक\V_VM कि\CC_CCS ए\RP_INJ भाई\N_NN तोहनी\PR_PRP सरप\N_NN के\PSP काहे\PR_PRQ मारइत\V_VM हँऽ\V_VAUX ।\RD_PUNC
msd477	एकरा\DM_DMD छोड़\V_VM द‍ऽ\V_VAUX ।\RD_PUNC
msd478	तव\N_NN सबहे\N_NN एकरा\DM_DMD पर\PSP खिसिया\JJ गेलन\V_VM आउ\CC_CCD कहलन\V_VM कि\CC_CCS हमनी\PR_PRP के\PSP सब\QT_QTF कबुतर\N_NN पकड़\V_VM के\V_VAUX खा\V_VM जाहे\V_VAUX ।\RD_PUNC
msd479	ओकर\PR_PRP दाम\N_NN तुहीं\PR_PRP दे\V_VM दे\V_VAUX ।\RD_PUNC
msd48	खटिया\N_NN उड़लक\V_VM आउ\CC_CCD पलक\N_NN मारते\V_VM बिसनुलोक\N_NN में\PSP पहुँच\V_VM गेल\V_VAUX ।\RD_PUNC
msd480	लइका\N_NN बोलल\N_NN कि\CC_CCS केतना\QT_QTF के\PSP बरबाद\N_NN कर\V_VM देलक\V_VAUX हे\V_VAUX ।\RD_PUNC
msd481	लोपा\N_NNP कहलन\V_VM कि\CC_CCS दू\QT_QTC सौ\QT_QTC रूपेआ\N_NN के\PSP ।\RD_PUNC
msd482	लइका\N_NN दू\QT_QTC सौ\QT_QTC रूपेआ\N_NN निकाल\V_VM के\V_VAUX दे\V_VM देलक\V_VAUX ।\RD_PUNC
msd483	उहाँ\DM_DMD से\PSP लइका\N_NN चल\V_VM देलक\V_VAUX ।\RD_PUNC
msd484	थोड़े\QT_QTF देर\N_NN के\PSP बाद\N_NST पीछे\N_NN मुड\V_VM के\V_VAUX देखलक\V_VM तो\PR_PRL साँप\N_NN धी\N_NN साये\N_NN आवइत\V_VM हल\V_VAUX ।\RD_PUNC
msd485	ऊ\PR_PRP पुछलक\N_NN कि\CC_CCS तू\PR_PRP हमरा\PR_PRP पीछ-पीछे\N_NN काहे\PR_PRQ आवइत\V_VM हे\V_VAUX ।\RD_PUNC
msd486	सांप\N_NN कहलक\V_VM कि\CC_CCS अपने\PR_PRP हमरा\PR_PRP जान\N_NN बचौली\N_NN हे\V_VM ,\RD_PUNC एकरे\N_NN से\PSP हम\PR_PRP तोहरे\PR_PRP साथे\N_NN जायब\V_VM आउ\CC_CCD साथ\PSP ही\RP_RPD चले\V_VM लगल\V_VAUX ।\RD_PUNC
msd487	थोड़े\QT_QTF दुर\N_NN गेला\N_NN पर\PSP देखलक\V_VM कि\CC_CCS एगो\QT_QTC गाँव\N_NN में\PSP लोग\N_NN बाघ\N_NN के\PSP अघमुआँ\N_NN करके\V_VM जान\N_NN से\PSP मारे\V_VM ला\PSP तइयार\N_NN हलन\V_VM ।\RD_PUNC
msd488	एतने\DM_DMD में\PSP लइका\N_NN पहुँच\V_VM गेल\V_VAUX आउ\CC_CCD कहलन\V_VM कि\CC_CCS हाय-हाय\RD_ECH जान\N_NN केकरो\PR_PRI न\RP_NEG मारे\V_VM के\PSP चाही\V_VM ।\RD_PUNC
msd489	एकरे\N_NN पर\PSP लोग\N_NN ओकरा\PR_PRP मारे\V_VM खातिर\PSP दउड़लन\V_VM आउ\CC_CCD कहलन\V_VM कि\CC_CCS हमनी\PR_PRP के\PSP गाय\N_NN -\RD_PUNC बैल\N_NN के\PSP मार\V_VM के\V_VAUX खा\V_VM गेल\V_VAUX हे\V_VAUX ।\RD_PUNC
msd49	उहां\DM_DMD नाच-गान\N_NN हो\V_VM रहल\V_VAUX हलई\V_VAUX ।\RD_PUNC
msd490	तुँ\PR_PRP ही\RP_RPD ओकर\PR_PRP दाम\N_NN दे\V_VM देबे\V_VAUX ।\RD_PUNC
msd491	लइका\N_NN कहलक\V_VM कि\CC_CCS केतना\QT_QTF रोपेआ\N_NN के\PSP खा\V_VM गेल\V_VM हे\V_VAUX ।\RD_PUNC
msd492	लोग\N_NN बोललन\V_VM कि\CC_CCS दु\QT_QTC सौ\QT_QTC रोपेआ\N_NN के\PSP ।\RD_PUNC
msd493	पर\PSP राजा\N_NN के\PSP लइका\N_NN दू\QT_QTC सौ\QT_QTC रोपेआ\N_NN निकाल\V_VM के\V_VAUX दे\V_VM देलन\V_VAUX तब\PR_PRL लोग\N_NN बाघ\N_NN के\PSP छोड़\V_VM देलन\V_VAUX ।\RD_PUNC
msd494	एकरा\DM_DMD बाद\N_NN लइका\N_NN चल\V_VM देलक\V_VAUX ।\RD_PUNC
msd495	कुछ\QT_QTF दुर\N_NN गेल\V_VM तो\PR_PRL पीछे\N_NN मुड़\V_VM के\V_VAUX देखइत\V_VM हे\V_VAUX कि\CC_CCS बाघ\N_NN भी\RP_RPD पीछे-पीछे\N_NN चलल\V_VM आवइत\V_VAUX हेअ\V_VAUX ।\RD_PUNC
msd496	से\CC_CCS पर\PSP लइका\N_NN कहलक\V_VM कि\CC_CCS ए\RP_INJ भाई\N_NN ,\RD_PUNC हम\PR_PRP तोरा\PR_PRP तो\PR_PRL जान\N_NN बचवली\V_VM हे\V_VAUX तो\PR_PRL तू\PR_PRP हमरा\PR_PRP साथे\PSP काहे\CC_CCS चलल\V_VM आबहत\V_VAUX हे\V_VAUX ।\RD_PUNC
msd497	बाघ\N_NN कहलक\V_VM अपने\PR_PRP हमरा\PR_PRP जान\N_NN बचौली\N_NN हे\V_VM ,\RD_PUNC अपने\PR_PRP जहाँ\PR_PRL जायब\N_NN उहाँ\DM_DMD हमहू\PR_PRP जायम\V_VM ।\RD_PUNC
msd498	﻿में\PSP सुन्नर\JJ लड़का\N_NN बन\V_VM के\V_VAUX सवा\QT_QTC बिता\N_NN जमीम\N_NN लीप\V_VM के\V_VAUX कहलन\V_VM कि\CC_CCS हे\RP_RPD नाग-देबता\N_NN के\PSP अंगुठी\N_NN ,\RD_PUNC बजार\N_NN आउ\CC_CCD रग-बिरंग\N_NN के\PSP समान\N_NN सजा\N_NN दऽ\V_VM नऽ\RP_NEG ।\RD_PUNC
